gender,id,item,question,condition,rating,belief,outcome
female,363,Grace,punishment,attempted,4,negative,neutral
male,370,Grace,punishment,attempted,1,negative,neutral
female,372,Grace,punishment,attempted,4,negative,neutral
male,373,Grace,punishment,attempted,7,negative,neutral
female,381,Grace,punishment,attempted,3,negative,neutral
male,382,Grace,punishment,attempted,6,negative,neutral
male,388,Grace,punishment,attempted,4,negative,neutral
female,394,Grace,punishment,attempted,7,negative,neutral
male,396,Grace,punishment,attempted,4,negative,neutral
male,399,Grace,punishment,attempted,4,negative,neutral
female,403,Grace,punishment,attempted,7,negative,neutral
female,410,Grace,punishment,attempted,4,negative,neutral
male,414,Grace,punishment,attempted,7,negative,neutral
female,415,Grace,punishment,attempted,4,negative,neutral
female,426,Grace,punishment,attempted,7,negative,neutral
female,428,Grace,punishment,attempted,1,negative,neutral
male,429,Grace,punishment,attempted,7,negative,neutral
female,431,Grace,punishment,attempted,6,negative,neutral
female,432,Grace,punishment,attempted,7,negative,neutral
female,438,Grace,punishment,attempted,2,negative,neutral
male,441,Grace,punishment,attempted,6,negative,neutral
male,444,Grace,punishment,attempted,5,negative,neutral
male,450,Grace,punishment,attempted,3,negative,neutral
male,456,Grace,punishment,attempted,1,negative,neutral
female,458,Grace,punishment,attempted,6,negative,neutral
female,463,Grace,punishment,attempted,2,negative,neutral
male,465,Grace,punishment,attempted,4,negative,neutral
male,471,Grace,punishment,attempted,5,negative,neutral
female,477,Grace,punishment,attempted,7,negative,neutral
male,479,Grace,punishment,attempted,7,negative,neutral
male,484,Grace,punishment,attempted,5,negative,neutral
male,486,Grace,punishment,attempted,7,negative,neutral
male,489,Grace,punishment,attempted,2,negative,neutral
female,493,Grace,punishment,attempted,1,negative,neutral
female,498,Grace,punishment,attempted,5,negative,neutral
female,500,Grace,punishment,attempted,7,negative,neutral
male,1,Anna,punishment,attempted,3,negative,neutral
female,5,Anna,punishment,attempted,2,negative,neutral
male,6,Anna,punishment,attempted,1,negative,neutral
female,8,Anna,punishment,attempted,5,negative,neutral
male,15,Anna,punishment,attempted,1,negative,neutral
female,18,Anna,punishment,attempted,7,negative,neutral
female,23,Anna,punishment,attempted,2,negative,neutral
male,26,Anna,punishment,attempted,1,negative,neutral
male,29,Anna,punishment,attempted,4,negative,neutral
male,32,Anna,punishment,attempted,3,negative,neutral
male,41,Anna,punishment,attempted,1,negative,neutral
male,43,Anna,punishment,attempted,3,negative,neutral
male,48,Anna,punishment,attempted,1,negative,neutral
male,50,Anna,punishment,attempted,1,negative,neutral
male,62,Anna,punishment,attempted,1,negative,neutral
male,63,Anna,punishment,attempted,4,negative,neutral
female,66,Anna,punishment,attempted,4,negative,neutral
female,67,Anna,punishment,attempted,1,negative,neutral
male,73,Anna,punishment,attempted,1,negative,neutral
male,81,Anna,punishment,attempted,5,negative,neutral
male,82,Anna,punishment,attempted,4,negative,neutral
female,83,Anna,punishment,attempted,3,negative,neutral
female,88,Anna,punishment,attempted,3,negative,neutral
male,91,Anna,punishment,attempted,4,negative,neutral
female,96,Anna,punishment,attempted,3,negative,neutral
male,104,Anna,punishment,attempted,2,negative,neutral
male,105,Anna,punishment,attempted,1,negative,neutral
female,114,Anna,punishment,attempted,5,negative,neutral
male,118,Anna,punishment,attempted,3,negative,neutral
female,122,Anna,punishment,attempted,3,negative,neutral
male,124,Anna,punishment,attempted,1,negative,neutral
male,125,Anna,punishment,attempted,2,negative,neutral
male,131,Anna,punishment,attempted,4,negative,neutral
male,136,Anna,punishment,attempted,4,negative,neutral
male,137,Anna,punishment,attempted,2,negative,neutral
male,142,Anna,punishment,attempted,4,negative,neutral
male,143,Anna,punishment,attempted,4,negative,neutral
female,144,Anna,punishment,attempted,4,negative,neutral
female,147,Anna,punishment,attempted,2,negative,neutral
female,151,Anna,punishment,attempted,4,negative,neutral
female,162,Anna,punishment,attempted,7,negative,neutral
male,165,Anna,punishment,attempted,2,negative,neutral
male,168,Anna,punishment,attempted,1,negative,neutral
female,170,Anna,punishment,attempted,2,negative,neutral
male,172,Anna,punishment,attempted,3,negative,neutral
female,179,Anna,punishment,attempted,1,negative,neutral
male,181,Anna,punishment,attempted,5,negative,neutral
male,188,Anna,punishment,attempted,1,negative,neutral
male,192,Anna,punishment,attempted,6,negative,neutral
male,195,Anna,punishment,attempted,1,negative,neutral
female,201,Anna,punishment,attempted,3,negative,neutral
male,203,Anna,punishment,attempted,1,negative,neutral
female,216,Anna,punishment,attempted,1,negative,neutral
female,217,Anna,punishment,attempted,4,negative,neutral
male,219,Anna,punishment,attempted,1,negative,neutral
female,223,Anna,punishment,attempted,4,negative,neutral
female,229,Anna,punishment,attempted,1,negative,neutral
male,231,Anna,punishment,attempted,2,negative,neutral
female,232,Anna,punishment,attempted,1,negative,neutral
female,235,Anna,punishment,attempted,6,negative,neutral
male,236,Anna,punishment,attempted,6,negative,neutral
male,238,Anna,punishment,attempted,3,negative,neutral
male,246,Anna,punishment,attempted,2,negative,neutral
female,249,Anna,punishment,attempted,1,negative,neutral
female,251,Anna,punishment,attempted,6,negative,neutral
male,257,Anna,punishment,attempted,3,negative,neutral
male,262,Anna,punishment,attempted,2,negative,neutral
male,268,Anna,punishment,attempted,1,negative,neutral
male,270,Anna,punishment,attempted,5,negative,neutral
female,276,Anna,punishment,attempted,4,negative,neutral
female,281,Anna,punishment,attempted,4,negative,neutral
male,286,Anna,punishment,attempted,3,negative,neutral
male,289,Anna,punishment,attempted,1,negative,neutral
male,294,Anna,punishment,attempted,4,negative,neutral
female,295,Anna,punishment,attempted,1,negative,neutral
male,302,Anna,punishment,attempted,2,negative,neutral
female,307,Anna,punishment,attempted,1,negative,neutral
female,308,Anna,punishment,attempted,4,negative,neutral
male,309,Anna,punishment,attempted,2,negative,neutral
female,312,Anna,punishment,attempted,3,negative,neutral
male,322,Anna,punishment,attempted,1,negative,neutral
male,324,Anna,punishment,attempted,1,negative,neutral
female,327,Anna,punishment,attempted,2,negative,neutral
female,329,Anna,punishment,attempted,5,negative,neutral
female,335,Anna,punishment,attempted,3,negative,neutral
female,342,Anna,punishment,attempted,4,negative,neutral
female,343,Anna,punishment,attempted,1,negative,neutral
female,346,Anna,punishment,attempted,2,negative,neutral
female,354,Anna,punishment,attempted,5,negative,neutral
female,356,Anna,punishment,attempted,4,negative,neutral
male,359,Anna,punishment,attempted,3,negative,neutral
male,364,Anna,punishment,attempted,3,negative,neutral
female,368,Anna,punishment,attempted,4,negative,neutral
female,374,Anna,punishment,attempted,7,negative,neutral
female,376,Anna,punishment,attempted,3,negative,neutral
male,378,Anna,punishment,attempted,3,negative,neutral
female,385,Anna,punishment,attempted,1,negative,neutral
male,389,Anna,punishment,attempted,5,negative,neutral
male,390,Anna,punishment,attempted,2,negative,neutral
male,397,Anna,punishment,attempted,1,negative,neutral
male,398,Anna,punishment,attempted,3,negative,neutral
male,405,Anna,punishment,attempted,2,negative,neutral
female,407,Anna,punishment,attempted,6,negative,neutral
male,408,Anna,punishment,attempted,2,negative,neutral
male,409,Anna,punishment,attempted,2,negative,neutral
male,416,Anna,punishment,attempted,2,negative,neutral
male,419,Anna,punishment,attempted,4,negative,neutral
female,427,Anna,punishment,attempted,2,negative,neutral
female,435,Anna,punishment,attempted,4,negative,neutral
female,439,Anna,punishment,attempted,7,negative,neutral
male,442,Anna,punishment,attempted,1,negative,neutral
female,445,Anna,punishment,attempted,2,negative,neutral
female,447,Anna,punishment,attempted,6,negative,neutral
male,455,Anna,punishment,attempted,6,negative,neutral
female,457,Anna,punishment,attempted,2,negative,neutral
male,461,Anna,punishment,attempted,3,negative,neutral
female,468,Anna,punishment,attempted,2,negative,neutral
female,473,Anna,punishment,attempted,2,negative,neutral
female,475,Anna,punishment,attempted,1,negative,neutral
female,476,Anna,punishment,attempted,1,negative,neutral
male,478,Anna,punishment,attempted,1,negative,neutral
male,485,Anna,punishment,attempted,5,negative,neutral
male,491,Anna,punishment,attempted,1,negative,neutral
female,496,Anna,punishment,attempted,4,negative,neutral
female,499,Anna,punishment,attempted,3,negative,neutral
female,3,Frank,punishment,attempted,2,negative,neutral
female,9,Frank,punishment,attempted,5,negative,neutral
female,10,Frank,punishment,attempted,5,negative,neutral
male,13,Frank,punishment,attempted,3,negative,neutral
female,19,Frank,punishment,attempted,1,negative,neutral
female,25,Frank,punishment,attempted,5,negative,neutral
female,27,Frank,punishment,attempted,1,negative,neutral
male,28,Frank,punishment,attempted,5,negative,neutral
female,38,Frank,punishment,attempted,1,negative,neutral
male,44,Frank,punishment,attempted,4,negative,neutral
male,46,Frank,punishment,attempted,1,negative,neutral
female,49,Frank,punishment,attempted,1,negative,neutral
male,51,Frank,punishment,attempted,1,negative,neutral
male,57,Frank,punishment,attempted,1,negative,neutral
female,60,Frank,punishment,attempted,4,negative,neutral
male,64,Frank,punishment,attempted,2,negative,neutral
male,65,Frank,punishment,attempted,1,negative,neutral
male,74,Frank,punishment,attempted,1,negative,neutral
female,77,Frank,punishment,attempted,4,negative,neutral
male,80,Frank,punishment,attempted,1,negative,neutral
male,85,Frank,punishment,attempted,4,negative,neutral
male,89,Frank,punishment,attempted,2,negative,neutral
male,94,Frank,punishment,attempted,1,negative,neutral
male,95,Frank,punishment,attempted,2,negative,neutral
male,100,Frank,punishment,attempted,7,negative,neutral
male,108,Frank,punishment,attempted,1,negative,neutral
female,109,Frank,punishment,attempted,2,negative,neutral
male,113,Frank,punishment,attempted,4,negative,neutral
male,116,Frank,punishment,attempted,7,negative,neutral
female,119,Frank,punishment,attempted,1,negative,neutral
female,123,Frank,punishment,attempted,1,negative,neutral
female,129,Frank,punishment,attempted,3,negative,neutral
female,133,Frank,punishment,attempted,2,negative,neutral
female,138,Frank,punishment,attempted,4,negative,neutral
male,139,Frank,punishment,attempted,4,negative,neutral
male,141,Frank,punishment,attempted,1,negative,neutral
male,146,Frank,punishment,attempted,1,negative,neutral
female,149,Frank,punishment,attempted,2,negative,neutral
male,155,Frank,punishment,attempted,5,negative,neutral
male,161,Frank,punishment,attempted,4,negative,neutral
female,166,Frank,punishment,attempted,1,negative,neutral
female,167,Frank,punishment,attempted,4,negative,neutral
female,173,Frank,punishment,attempted,4,negative,neutral
female,178,Frank,punishment,attempted,3,negative,neutral
male,183,Frank,punishment,attempted,4,negative,neutral
male,186,Frank,punishment,attempted,1,negative,neutral
female,187,Frank,punishment,attempted,1,negative,neutral
male,194,Frank,punishment,attempted,1,negative,neutral
male,198,Frank,punishment,attempted,1,negative,neutral
male,200,Frank,punishment,attempted,2,negative,neutral
female,202,Frank,punishment,attempted,3,negative,neutral
female,210,Frank,punishment,attempted,1,negative,neutral
male,212,Frank,punishment,attempted,4,negative,neutral
male,213,Frank,punishment,attempted,1,negative,neutral
male,215,Frank,punishment,attempted,1,negative,neutral
male,220,Frank,punishment,attempted,4,negative,neutral
male,228,Frank,punishment,attempted,3,negative,neutral
female,240,Frank,punishment,attempted,2,negative,neutral
male,243,Frank,punishment,attempted,2,negative,neutral
male,244,Frank,punishment,attempted,2,negative,neutral
female,248,Frank,punishment,attempted,4,negative,neutral
female,253,Frank,punishment,attempted,1,negative,neutral
male,254,Frank,punishment,attempted,2,negative,neutral
male,255,Frank,punishment,attempted,2,negative,neutral
male,258,Frank,punishment,attempted,7,negative,neutral
female,260,Frank,punishment,attempted,2,negative,neutral
male,266,Frank,punishment,attempted,4,negative,neutral
female,272,Frank,punishment,attempted,2,negative,neutral
female,277,Frank,punishment,attempted,2,negative,neutral
male,280,Frank,punishment,attempted,5,negative,neutral
female,287,Frank,punishment,attempted,2,negative,neutral
male,288,Frank,punishment,attempted,1,negative,neutral
male,291,Frank,punishment,attempted,2,negative,neutral
male,297,Frank,punishment,attempted,5,negative,neutral
3,299,Frank,punishment,attempted,2,negative,neutral
male,305,Frank,punishment,attempted,1,negative,neutral
female,315,Frank,punishment,attempted,1,negative,neutral
female,316,Frank,punishment,attempted,2,negative,neutral
female,317,Frank,punishment,attempted,1,negative,neutral
male,319,Frank,punishment,attempted,2,negative,neutral
female,325,Frank,punishment,attempted,1,negative,neutral
female,328,Frank,punishment,attempted,2,negative,neutral
female,336,Frank,punishment,attempted,3,negative,neutral
male,337,Frank,punishment,attempted,2,negative,neutral
male,344,Frank,punishment,attempted,6,negative,neutral
male,345,Frank,punishment,attempted,4,negative,neutral
male,352,Frank,punishment,attempted,1,negative,neutral
male,353,Frank,punishment,attempted,6,negative,neutral
male,361,Frank,punishment,attempted,2,negative,neutral
male,362,Frank,punishment,attempted,4,negative,neutral
male,367,Frank,punishment,attempted,4,negative,neutral
male,371,Frank,punishment,attempted,1,negative,neutral
female,375,Frank,punishment,attempted,1,negative,neutral
female,380,Frank,punishment,attempted,3,negative,neutral
male,384,Frank,punishment,attempted,1,negative,neutral
female,386,Frank,punishment,attempted,4,negative,neutral
female,391,Frank,punishment,attempted,6,negative,neutral
male,392,Frank,punishment,attempted,6,negative,neutral
male,400,Frank,punishment,attempted,2,negative,neutral
male,402,Frank,punishment,attempted,2,negative,neutral
female,406,Frank,punishment,attempted,1,negative,neutral
male,412,Frank,punishment,attempted,2,negative,neutral
male,413,Frank,punishment,attempted,4,negative,neutral
female,417,Frank,punishment,attempted,1,negative,neutral
male,424,Frank,punishment,attempted,1,negative,neutral
female,425,Frank,punishment,attempted,1,negative,neutral
male,433,Frank,punishment,attempted,1,negative,neutral
female,434,Frank,punishment,attempted,2,negative,neutral
female,436,Frank,punishment,attempted,1,negative,neutral
male,440,Frank,punishment,attempted,6,negative,neutral
female,443,Frank,punishment,attempted,4,negative,neutral
male,448,Frank,punishment,attempted,2,negative,neutral
male,453,Frank,punishment,attempted,2,negative,neutral
3,454,Frank,punishment,attempted,1,negative,neutral
male,464,Frank,punishment,attempted,2,negative,neutral
female,466,Frank,punishment,attempted,3,negative,neutral
male,470,Frank,punishment,attempted,4,negative,neutral
female,474,Frank,punishment,attempted,6,negative,neutral
female,480,Frank,punishment,attempted,2,negative,neutral
